000,000,000,000,000,000,000,000,000,011,021,022,022,022,022,080,078,077,081,082,031,032,073,074,075,022,029,030,022,073,074,075,065,066,067,066,067,066,067,068,022,073,074,075,028,022,022,065,070,063,064,022,022,018,012,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,017,022,022,022,022,022,083,084,085,086,087,022,076,077,078,077,079,031,032,076,077,078,077,079,022,022,073,074,075,022,022,076,077,078,077,079,029,030,022,057,063,060,022,022,022,014,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,013,022,022,022,022,022,022,088,089,090,091,022,080,078,077,081,082,022,022,080,078,077,081,082,022,076,077,078,077,079,022,080,078,077,081,082,031,032,022,061,063,071,056,022,022,018,012,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,017,022,022,022,022,022,022,092,093,094,022,028,083,084,085,086,087,022,022,083,084,085,086,087,022,080,078,077,081,082,027,083,084,085,086,087,022,022,022,065,070,063,060,022,022,022,010,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,011,021,022,022,022,022,022,022,022,022,029,030,022,022,088,089,090,091,029,030,022,088,089,090,091,022,083,084,085,086,087,022,028,088,089,090,091,155,156,157,158,057,058,060,022,022,022,014,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,013,022,022,022,022,022,022,022,022,028,031,032,022,022,092,093,094,022,031,032,022,092,093,094,029,030,022,088,089,090,091,022,022,092,093,094,022,159,160,161,162,061,058,064,022,022,022,010,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,013,022,022,022,022,022,022,033,034,022,022,027,028,022,022,022,022,022,022,022,028,022,022,022,031,032,022,092,093,094,022,022,022,022,022,022,022,163,164,165,166,057,063,060,022,022,022,014,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,017,022,022,022,022,022,022,035,036,022,053,054,055,054,055,056,022,022,053,054,055,054,055,054,054,055,054,055,054,055,054,055,054,055,056,022,022,167,168,169,170,061,058,060,022,022,006,016,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,013,022,022,022,022,022,022,022,022,053,072,063,063,063,058,071,054,055,072,063,063,063,063,063,063,063,063,059,058,058,058,058,058,058,071,054,055,056,022,022,053,072,058,064,022,022,010,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,017,022,022,022,022,022,022,053,054,072,063,069,066,066,070,063,063,063,063,069,067,066,067,066,067,066,067,066,067,066,067,066,070,063,063,058,063,071,054,055,072,058,069,068,022,022,014,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,015,009,022,022,022,022,022,057,063,063,069,068,022,022,065,066,066,067,067,068,022,022,022,022,183,184,185,022,022,033,034,022,065,066,067,066,070,058,058,063,058,063,064,022,022,006,016,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,013,022,022,022,022,022,065,066,067,068,022,022,073,074,075,022,037,038,022,022,029,030,022,186,187,188,022,022,035,036,022,037,038,022,022,065,067,066,070,063,058,060,022,022,010,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,017,022,022,022,022,022,022,022,022,022,022,076,077,078,077,079,039,040,022,022,031,032,022,189,190,191,022,022,022,022,022,039,040,041,042,043,022,022,065,070,063,064,022,022,014,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,013,022,022,022,022,022,022,022,022,022,022,080,078,077,081,082,022,047,048,022,022,022,022,192,193,194,022,022,073,074,075,022,022,044,045,046,022,022,022,061,058,071,056,022,014,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,017,022,022,022,022,022,022,073,074,075,022,083,084,085,086,087,022,049,050,022,073,074,075,195,196,197,022,076,077,078,077,079,022,022,073,074,075,022,022,065,070,063,060,022,010,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,017,022,022,022,022,022,076,077,078,077,079,022,088,089,090,091,022,051,052,076,077,078,077,079,022,022,022,080,078,077,081,082,022,076,077,078,077,079,027,022,057,063,064,022,014,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,015,009,022,022,022,022,080,078,077,081,082,022,092,093,094,022,029,030,022,080,078,077,081,082,022,029,030,083,084,085,086,087,022,080,078,077,081,082,029,030,061,063,060,022,018,012,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,013,022,022,022,022,083,084,085,086,087,022,022,022,022,022,031,032,022,083,084,085,086,087,022,031,032,022,088,089,090,091,022,083,084,085,086,087,031,032,057,063,064,022,022,010,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,015,009,022,022,022,022,088,089,090,091,022,183,184,185,022,073,074,075,022,088,089,090,091,022,022,022,022,092,093,094,022,022,022,088,089,090,091,022,022,061,063,060,022,022,010,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,015,008,009,022,022,092,093,094,022,022,186,187,188,076,077,078,077,079,092,093,094,022,022,022,022,022,022,022,073,074,075,022,092,093,094,022,028,053,072,058,064,022,022,010,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,013,022,022,143,144,145,022,022,189,190,191,080,078,077,081,082,022,022,022,022,022,022,022,022,022,076,077,078,077,079,171,172,173,033,034,057,063,069,068,022,022,014,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,017,022,022,146,147,148,033,034,192,193,194,083,084,085,086,087,155,156,157,158,022,033,034,022,022,080,078,077,081,082,174,175,176,035,036,061,063,060,022,022,022,018,012,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,015,009,022,149,150,151,035,036,195,196,197,022,088,089,090,091,159,160,161,162,028,035,036,022,022,083,084,085,086,087,177,178,179,028,053,072,063,064,022,022,022,022,010,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,135,013,022,152,153,154,053,054,055,054,055,056,092,093,094,022,163,164,165,166,022,028,022,028,027,022,088,089,090,091,180,181,182,022,061,063,069,068,022,022,022,022,010,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,138,017,027,028,053,054,072,063,063,062,063,071,054,055,055,056,167,168,169,170,053,054,055,055,055,056,092,093,094,022,022,022,053,055,072,063,064,022,022,022,022,022,014,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,011,020,021,053,054,072,058,058,069,067,066,070,058,063,063,063,071,054,055,054,054,072,059,063,063,063,071,054,055,054,055,054,055,072,063,063,069,068,022,022,022,022,006,016,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,013,022,028,061,058,058,069,067,068,022,022,065,066,066,066,070,063,063,063,063,063,063,069,066,067,070,063,063,063,063,063,063,063,063,069,067,068,022,022,022,022,022,010,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,011,021,022,022,065,067,067,068,022,022,022,022,022,022,022,022,065,067,066,067,067,066,067,068,022,022,065,067,066,067,066,067,066,067,067,068,022,022,022,022,022,022,006,016,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,017,022,022,022,022,022,022,022,006,007,008,007,008,009,022,028,033,034,022,171,172,173,027,183,184,185,022,022,022,022,022,022,022,022,029,030,022,022,022,022,022,022,010,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,011,021,028,022,022,028,006,008,008,016,135,000,000,000,015,008,009,035,036,022,174,175,176,022,186,187,188,028,143,144,145,022,139,140,028,031,032,022,022,022,022,006,007,016,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,017,022,027,028,006,007,016,000,000,000,138,000,000,000,000,000,015,008,009,022,177,178,179,022,189,190,191,022,146,147,148,027,141,142,022,022,022,022,022,006,007,016,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,015,009,006,008,016,133,000,000,000,000,000,000,000,000,000,000,000,000,015,009,180,181,182,022,192,193,194,022,149,150,151,022,022,022,022,022,006,007,008,016,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,015,016,133,000,136,000,000,000,000,000,000,000,000,000,000,000,000,000,015,007,008,009,022,195,196,197,022,152,153,154,022,022,006,007,008,016,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,136,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,133,015,007,008,007,008,007,008,007,008,007,008,016,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,136,000,000,000,133,000,000,000,133,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,136,000,000,000,136,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,
